VERSION, FILE_NAME, LOC, LOC_TOUCHED, NUMBER_OF_REVISIONS, LOC_ADDED, AVG_LOC_ADDED, NUMBER_OF_AUTHORS, MAX_LOC_ADDED, TOTAL_LOC_REMOVED, MAX_LOC_REMOVED, AVG_LOC_TOUCHED, BUGGY
6,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanRequest.java,12798,66,2,65,32.5,2,64,1,1,33,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ChannelTracker.java,38490,140,3,136,45.333333333333336,3,124,4,3,46,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java,57903,224,9,203,22.555555555555557,4,159,21,8,24,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyCloseSubscriptionHandler.java,7308,70,1,70,70.0,1,70,0,0,70,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConfiguration.java,6162,50,3,43,14.333333333333334,3,36,7,5,16,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConsumeHandler.java,14639,62,2,60,30.0,2,57,2,2,31,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyPublishHander.java,16590,62,1,62,62.0,1,62,0,0,62,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java,36289,160,5,146,29.2,3,129,14,8,32,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java,19853,80,3,77,25.666666666666668,3,73,3,2,26,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxySubscribeHandler.java,26183,96,4,91,22.75,3,82,5,2,24,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyUnsubscribeHandler.java,19434,74,1,74,74.0,1,74,0,0,74,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClient.java,6636,52,2,50,25.0,2,48,2,2,26,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClientFactory.java,14865,88,3,81,27.0,3,60,7,6,29,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubSubscriber.java,22396,102,4,94,23.5,3,70,8,4,25,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java,121701,599,9,477,53.0,4,241,122,67,66,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/ssl/SslServerContextFactory.java,11376,53,1,53,53.0,1,53,0,0,53,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,226150,1152,19,978,51.473684210526315,4,450,174,37,60,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AllToAllTopologyFilter.java,13429,91,3,83,27.666666666666668,2,39,8,5,30,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager.java,27929,167,7,146,20.857142857142858,4,78,21,5,23,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java,39228,236,9,218,24.22222222222222,4,81,18,5,26,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MMSubscriptionManager.java,23221,188,4,161,40.25,1,82,27,13,47,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionEventListener.java,3318,65,2,61,30.5,2,57,4,4,32,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java,7137,143,5,133,26.6,3,104,10,7,28,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java,62760,340,7,303,43.285714285714285,4,187,37,25,48,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubInfo.java,25725,162,1,162,162.0,1,162,0,0,162,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubLoad.java,18865,132,2,131,65.5,1,130,1,1,66,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubServerManager.java,3920,108,1,108,108.0,1,108,0,0,108,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/topics/MMTopicManager.java,69388,358,3,356,118.66666666666667,1,353,2,1,119,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java,6121,100,4,94,23.5,3,75,6,6,25,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java,3318,28,1,28,28.0,1,28,0,0,28,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java,13517,64,4,61,15.25,3,52,3,2,16,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkHubServerManager.java,59272,326,3,317,105.66666666666667,3,310,9,6,108,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java,138930,875,8,609,76.125,4,428,266,183,109,NO
6,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsynBKCallback.java,29388,164,2,134,67.0,2,104,30,30,82,NO
6,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java,6162,37,2,36,18.0,2,35,1,1,18,NO
6,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java,31758,100,2,99,49.5,2,98,1,1,50,NO
6,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java,29315,149,5,133,26.6,4,78,16,13,29,NO
6,hedwig-server/src/test/java/org/apache/hedwig/HelperMethods.java,16090,62,2,60,30.0,2,57,2,2,31,NO
6,hedwig-server/src/test/java/org/apache/hedwig/StubCallback.java,11850,51,1,51,51.0,1,51,0,0,51,NO
6,hedwig-server/src/test/java/org/apache/hedwig/StubScanCallback.java,14220,57,1,57,57.0,1,57,0,0,57,NO
6,hedwig-server/src/test/java/org/apache/hedwig/client/TestPubSubClient.java,161840,821,14,764,54.57142857142857,4,230,57,16,58,NO
6,hedwig-server/src/test/java/org/apache/hedwig/client/TestSubAfterCloseSub.java,13335,333,6,270,45.0,3,194,63,50,55,NO
6,hedwig-server/src/test/java/org/apache/hedwig/client/netty/TestMultiplexing.java,60778,474,5,456,91.2,3,431,18,12,94,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/HedwigHubTestBase.java,45694,260,9,228,25.333333333333332,4,133,32,11,28,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/HedwigRegionTestBase.java,77511,371,10,329,32.9,4,221,42,17,37,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/LoggingExceptionHandler.java,1030,35,1,35,35.0,1,35,0,0,35,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/PubSubServerStandAloneTestBase.java,21171,133,7,118,16.857142857142858,4,61,15,8,19,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/TestBackwardCompat.java,208601,1313,9,1260,140.0,3,679,53,42,145,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/TestPubSubServerStartup.java,36658,165,7,152,21.714285714285715,3,128,13,7,23,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/delivery/StubDeliveryManager.java,22378,136,9,113,12.555555555555555,3,65,23,9,15,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/delivery/TestFIFODeliveryManager.java,19001,364,4,331,82.75,2,197,33,29,91,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/delivery/TestThrottlingDelivery.java,36434,471,9,422,46.888888888888886,3,207,49,20,52,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/filter/TestMessageFilter.java,72003,523,5,469,93.8,3,320,54,35,104,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/handlers/TestBaseHandler.java,34602,122,2,119,59.5,2,116,3,3,61,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/handlers/TestSubUnsubHandler.java,55428,228,8,203,25.375,3,166,25,11,28,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java,266946,1058,11,918,83.45454545454545,4,692,140,43,96,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHubProxy.java,1648,36,1,36,36.0,1,36,0,0,36,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHubRegular.java,1648,36,1,36,36.0,1,36,0,0,36,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHubSSL.java,1648,36,1,36,36.0,1,36,0,0,36,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigRegion.java,78946,371,10,337,33.7,4,172,34,12,37,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/meta/MetadataManagerFactoryTestCase.java,11832,81,2,80,40.0,1,75,1,1,40,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/meta/TestFactoryLayout.java,12900,88,2,86,43.0,2,84,2,2,44,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/meta/TestMetadataManager.java,60606,481,6,423,70.5,2,237,58,24,80,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/meta/TestMetadataManagerFactory.java,57195,314,5,310,62.0,2,291,4,4,62,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestPubSubServer.java,96613,325,8,294,36.75,4,260,31,13,40,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestServerStats.java,3502,51,4,46,11.5,2,26,5,4,12,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/netty/WriteRecordingChannel.java,57828,170,1,170,170.0,1,170,0,0,170,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/BookKeeperTestBase.java,68307,364,15,311,20.733333333333334,3,126,53,24,24,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/MessageBoundedPersistenceTest.java,68613,310,5,299,59.8,3,241,11,4,62,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/StubPersistenceManager.java,38740,149,6,143,23.833333333333332,4,112,6,2,24,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/StubScanCallback.java,10428,62,2,55,27.5,2,48,7,7,31,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookKeeperPersistenceManager.java,121322,863,9,832,92.44444444444444,3,341,31,10,95,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookKeeperPersistenceManagerBlackBox.java,22920,96,3,91,30.333333333333332,3,76,5,3,32,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookkeeperPersistenceManagerWhiteBox.java,86211,393,7,376,53.714285714285715,4,219,17,5,56,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestDeadlock.java,63886,338,6,307,51.166666666666664,3,272,31,24,56,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestLocalDBPersistenceManagerBlackBox.java,12798,53,1,53,53.0,1,53,0,0,53,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestPersistenceManagerBlackBox.java,106153,324,6,316,52.666666666666664,4,305,8,3,54,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestReadAheadCacheBlackBox.java,13746,54,1,54,54.0,1,54,0,0,54,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestReadAheadCacheWhiteBox.java,95898,384,6,346,57.666666666666664,4,268,38,13,64,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/StubSubscriptionManager.java,13907,63,4,59,14.75,3,52,4,2,15,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/TestMMSubscriptionManager.java,37893,52,4,29,7.25,2,17,23,16,13,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/TestUpdateSubscriptionState.java,69606,266,4,259,64.75,3,246,7,4,66,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/topics/StubTopicManager.java,17064,70,3,67,22.333333333333332,3,64,3,2,23,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestConcurrentTopicAcquisition.java,56664,220,4,215,53.75,3,206,5,3,55,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestHubInfo.java,7840,64,2,63,31.5,2,62,1,1,32,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestHubLoad.java,7595,62,2,61,30.5,2,60,1,1,31,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestMMTopicManager.java,60496,369,3,363,121.0,2,321,6,5,123,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestZkTopicManager.java,114102,404,7,390,55.714285714285715,3,311,14,5,57,NO
6,hedwig-server/src/test/java/org/apache/hedwig/zookeeper/TestZkUtils.java,9480,49,2,48,24.0,2,47,1,1,24,NO
6,hedwig-server/src/test/java/org/apache/hedwig/zookeeper/ZooKeeperTestBase.java,27350,96,3,95,31.666666666666668,3,92,1,1,32,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,146515,117,14,77,5.5,4,31,40,8,8,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/NIOServerFactoryTest.java,14337,21,6,13,2.1666666666666665,3,4,8,4,3,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/IndexCorruptionTest.java,25555,176,3,171,57.0,2,166,5,3,58,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieThrottleTest.java,21296,127,1,127,127.0,1,127,0,0,127,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ActiveLedgerManager.java,1837,84,1,84,84.0,1,84,0,0,84,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/SnapshotMap.java,15504,132,1,132,132.0,1,132,0,0,132,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerRecoveryTest.java,24813,106,6,85,14.166666666666666,3,39,21,17,17,NO
6,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/ResubscribeCallback.java,1842,100,2,99,49.5,1,94,1,1,50,NO
6,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SubscribeReconnectCallback.java,3106,102,2,101,50.5,1,96,1,1,51,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/mock/MockMetaStore.java,1081,81,1,81,81.0,1,81,0,0,81,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/mock/MockMetastoreCursor.java,1587,98,1,98,98.0,1,98,0,0,98,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/mock/MockMetastoreTable.java,6647,341,1,341,341.0,1,341,0,0,341,NO
6,hedwig-server/src/test/java/org/apache/hedwig/client/netty/TestCloseSubscription.java,1188,153,1,153,153.0,1,153,0,0,153,NO
6,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeReconnectCallback.java,16187,171,7,142,20.285714285714285,4,113,29,14,24,NO
6,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ClientChannelPipelineFactory.java,7946,68,3,63,21.0,2,58,5,3,22,NO
6,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ConnectCallback.java,17477,153,7,140,20.0,4,122,13,4,21,NO
6,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ResponseHandler.java,55451,508,10,442,44.2,4,365,66,14,50,NO
6,hedwig-client/src/main/java/org/apache/hedwig/client/netty/WriteCallback.java,14025,141,8,124,15.5,4,98,17,5,17,NO
6,hedwig-client/src/main/java/org/apache/hedwig/filter/MessageFilter.java,75,70,1,70,70.0,1,70,0,0,70,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MessageFilter.java,1245,33,2,32,16.0,2,31,1,1,16,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/TrueFilter.java,2739,34,2,33,16.5,2,32,1,1,17,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/ZkSubscriptionManager.java,38393,331,3,279,93.0,2,226,52,50,110,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/TestZkSubscriptionManager.java,30068,244,3,226,75.33333333333333,3,206,18,17,81,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalAsyncLedgerOpsTest.java,2329,47,1,47,47.0,1,47,0,0,47,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalBookieFailureTest.java,2329,47,1,47,47.0,1,47,0,0,47,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalBookieReadWriteTest.java,2329,47,1,47,47.0,1,47,0,0,47,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalBookieRecoveryTest.java,2192,46,1,46,46.0,1,46,0,0,46,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalLedgerDeleteTest.java,2107,51,2,47,23.5,1,47,4,4,25,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerCacheTest.java,9013,30,6,17,2.8333333333333335,2,8,13,7,5,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieLayoutVersionTest.java,14329,333,4,297,74.25,1,246,36,28,83,NO
6,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClient.java,10148,380,3,370,123.33333333333333,2,359,10,8,126,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieRecoveryTest.java,9907,164,5,85,17.0,3,45,79,38,32,NO
6,hedwig-server/src/test/java/org/apache/hedwig/ServerControl.java,7851,553,3,395,131.66666666666666,2,231,158,155,184,NO
6,hedwig-server/src/test/java/org/apache/hedwig/ServerControlDaemon.java,5334,397,3,284,94.66666666666667,2,171,113,111,132,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerCacheTest.java,2765,174,4,153,38.25,1,131,21,19,43,NO
6,bookkeeper/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,444,545,1,545,545.0,1,545,0,0,545,NO
6,bookkeeper/src/main/java/org/apache/bookkeeper/bookie/BookieException.java,48,81,1,81,81.0,1,81,0,0,81,NO
6,bookkeeper/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java,120,168,1,168,168.0,1,168,0,0,168,NO
6,bookkeeper/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,345,487,1,487,487.0,1,487,0,0,487,NO
6,bookkeeper/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,82,124,1,124,124.0,1,124,0,0,124,NO
6,bookkeeper/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,432,536,1,536,536.0,1,536,0,0,536,NO
6,bookkeeper/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,84,133,1,133,133.0,1,133,0,0,133,NO
6,bookkeeper/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,123,151,1,151,151.0,1,151,0,0,151,NO
6,bookkeeper/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java,83,147,1,147,147.0,1,147,0,0,147,NO
6,bookkeeper/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java,26,126,1,126,126.0,1,126,0,0,126,NO
6,bookkeeper/src/main/java/org/apache/bookkeeper/client/BKException.java,188,249,1,249,249.0,1,249,0,0,249,NO
6,bookkeeper/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,147,410,1,410,410.0,1,410,0,0,410,NO
6,bookkeeper/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,122,204,1,204,204.0,1,204,0,0,204,NO
6,bookkeeper/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java,25,50,1,50,50.0,1,50,0,0,50,NO
6,bookkeeper/src/main/java/org/apache/bookkeeper/client/DigestManager.java,107,184,1,184,184.0,1,184,0,0,184,NO
6,bookkeeper/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java,6,61,1,61,61.0,1,61,0,0,61,NO
6,bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java,77,167,1,167,167.0,1,167,0,0,167,NO
6,bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java,24,80,1,80,80.0,1,80,0,0,80,NO
6,bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java,39,83,1,83,83.0,1,83,0,0,83,NO
6,bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,299,547,1,547,547.0,1,547,0,0,547,NO
6,bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,105,198,1,198,198.0,1,198,0,0,198,NO
6,bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java,80,140,1,140,140.0,1,140,0,0,140,NO
6,bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,100,178,1,178,178.0,1,178,0,0,178,NO
6,bookkeeper/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java,36,67,1,67,67.0,1,67,0,0,67,NO
6,bookkeeper/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,82,138,1,138,138.0,1,138,0,0,138,NO
6,bookkeeper/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,108,170,1,170,170.0,1,170,0,0,170,NO
6,bookkeeper/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java,41,87,1,87,87.0,1,87,0,0,87,NO
6,bookkeeper/src/main/java/org/apache/bookkeeper/client/SyncCounter.java,47,85,1,85,85.0,1,85,0,0,85,NO
6,bookkeeper/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,122,178,1,178,178.0,1,178,0,0,178,NO
6,bookkeeper/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,11,75,1,75,75.0,1,75,0,0,75,NO
6,bookkeeper/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,160,209,1,209,209.0,1,209,0,0,209,NO
6,bookkeeper/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,14,57,1,57,57.0,1,57,0,0,57,NO
6,bookkeeper/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,353,521,1,521,521.0,1,521,0,0,521,NO
6,bookkeeper/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,361,573,1,573,573.0,1,573,0,0,573,NO
6,bookkeeper/src/main/java/org/apache/bookkeeper/proto/ServerStats.java,106,148,1,148,148.0,1,148,0,0,148,NO
6,bookkeeper/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java,103,173,1,173,173.0,1,173,0,0,173,NO
6,bookkeeper/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java,83,147,1,147,147.0,1,147,0,0,147,NO
6,bookkeeper/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,376,763,1,763,763.0,1,763,0,0,763,NO
6,bookkeeper/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,150,209,1,209,209.0,1,209,0,0,209,NO
6,bookkeeper/src/main/java/org/apache/bookkeeper/util/Main.java,22,54,1,54,54.0,1,54,0,0,54,NO
6,bookkeeper/src/main/java/org/apache/bookkeeper/util/MathUtils.java,10,38,1,38,38.0,1,38,0,0,38,NO
6,bookkeeper/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java,41,98,1,98,98.0,1,98,0,0,98,NO
6,bookkeeper/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java,14,38,1,38,38.0,1,38,0,0,38,NO
6,bookkeeper/src/main/java/org/apache/bookkeeper/util/StringUtils.java,39,94,1,94,94.0,1,94,0,0,94,NO
6,bookkeeper/src/test/java/org/apache/bookkeeper/test/AsyncLedgerOpsTest.java,171,256,1,256,256.0,1,256,0,0,256,NO
6,bookkeeper/src/test/java/org/apache/bookkeeper/test/BaseTestCase.java,117,176,1,176,176.0,1,176,0,0,176,NO
6,bookkeeper/src/test/java/org/apache/bookkeeper/test/BookieClientTest.java,192,232,1,232,232.0,1,232,0,0,232,NO
6,bookkeeper/src/test/java/org/apache/bookkeeper/test/BookieFailureTest.java,202,305,1,305,305.0,1,305,0,0,305,NO
6,bookkeeper/src/test/java/org/apache/bookkeeper/test/BookieReadWriteTest.java,521,720,1,720,720.0,1,720,0,0,720,NO
6,bookkeeper/src/test/java/org/apache/bookkeeper/test/BookieRecoveryTest.java,203,400,1,400,400.0,1,400,0,0,400,NO
6,bookkeeper/src/test/java/org/apache/bookkeeper/test/CloseTest.java,31,74,1,74,74.0,1,74,0,0,74,NO
6,bookkeeper/src/test/java/org/apache/bookkeeper/test/ConcurrentLedgerTest.java,142,178,1,178,178.0,1,178,0,0,178,NO
6,bookkeeper/src/test/java/org/apache/bookkeeper/test/LedgerDeleteTest.java,81,163,1,163,163.0,1,163,0,0,163,NO
6,bookkeeper/src/test/java/org/apache/bookkeeper/test/LedgerRecoveryTest.java,39,88,1,88,88.0,1,88,0,0,88,NO
6,bookkeeper/src/test/java/org/apache/bookkeeper/test/LoopbackClient.java,74,117,1,117,117.0,1,117,0,0,117,NO
6,bookkeeper/src/test/java/org/apache/bookkeeper/test/NIOServerFactoryTest.java,32,60,1,60,60.0,1,60,0,0,60,NO
7,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java,63379,243,5,229,45.8,3,177,14,8,48,NO
7,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java,86434,306,5,290,58.0,4,260,16,13,61,NO
7,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java,140472,649,9,555,61.666666666666664,4,425,94,55,72,NO
7,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java,44072,344,6,241,40.166666666666664,4,137,103,94,57,NO
7,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java,128734,966,9,662,73.55555555555556,5,294,304,171,107,NO
7,bookkeeper-benchmark/src/test/java/org/apache/bookkeeper/benchmark/TestBenchmark.java,57259,321,6,242,40.333333333333336,2,211,79,72,53,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,355754,3837,69,2270,32.89855072463768,5,275,1567,370,55,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java,8557,55,2,53,26.5,2,52,2,2,27,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieCriticalThread.java,228,45,1,45,45.0,1,45,0,0,45,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java,48615,148,7,112,16.0,5,58,36,29,21,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieMXBean.java,2077,35,2,33,16.5,2,33,2,2,17,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java,195968,1074,12,1041,86.75,4,684,33,12,89,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieThread.java,582,77,2,66,33.0,1,45,11,11,38,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java,63470,248,8,142,17.75,4,69,106,77,31,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannelBase.java,42,55,1,55,55.0,1,55,0,0,55,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedReadChannel.java,110,103,1,103,103.0,1,103,0,0,103,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/CheckpointSource.java,2618,85,2,84,42.0,2,83,1,1,42,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java,68686,362,7,312,44.57142857142857,4,195,50,27,51,NO
