"VERSION","FILE_NAME","LOC","LOC_TOUCHED","NUMBER_OF_REVISIONS","LOC_ADDED","AVG_LOC_ADDED","NUMBER_OF_AUTHORS","MAX_LOC_ADDED","TOTAL_LOC_REMOVED","MAX_LOC_REMOVED","AVG_LOC_TOUCHED","BUGGY"
"1","console/src/main/java/org/apache/syncope/console/pages/panels/VirtualAttributesPanel.java","127","127","1","127","127.0","1","127","0","0","127","NO"
"1","console/src/main/java/org/apache/syncope/console/rest/AbstractBaseRestClient.java","12","15","2","12","6.0","2","12","3","3","7","NO"
"1","console/src/main/java/org/apache/syncope/console/rest/ApprovalRestClient.java","18","28","2","25","12.5","2","18","3","3","14","NO"
"1","console/src/main/java/org/apache/syncope/console/rest/ConfigurationRestClient.java","23","39","2","34","17.0","2","23","5","5","19","NO"
"1","console/src/main/java/org/apache/syncope/console/rest/ConnectorRestClient.java","102","147","4","131","32.75","2","102","16","14","36","NO"
"1","console/src/main/java/org/apache/syncope/console/rest/EntitlementRestClient.java","18","23","2","21","10.5","2","18","2","2","11","NO"
"1","console/src/main/java/org/apache/syncope/console/rest/ExecutionRestClient.java","8","8","1","8","8.0","1","8","0","0","8","NO"
"1","console/src/main/java/org/apache/syncope/console/rest/InvalidPolicyType.java","9","9","1","9","9.0","1","9","0","0","9","NO"
"1","console/src/main/java/org/apache/syncope/console/rest/LoggerRestClient.java","44","63","2","57","28.5","2","44","6","6","31","NO"
"1","console/src/main/java/org/apache/syncope/console/rest/NotificationRestClient.java","30","77","3","61","20.333333333333332","2","30","16","14","25","NO"
"1","console/src/main/java/org/apache/syncope/console/rest/PolicyRestClient.java","135","181","2","163","81.5","2","135","18","18","90","NO"
"1","console/src/main/java/org/apache/syncope/console/rest/ReportRestClient.java","51","88","3","74","24.666666666666668","2","51","14","12","29","NO"
"1","console/src/main/java/org/apache/syncope/console/rest/ResourceRestClient.java","37","53","2","47","23.5","2","37","6","6","26","NO"
"1","console/src/main/java/org/apache/syncope/console/rest/RoleRestClient.java","37","56","2","50","25.0","2","37","6","6","28","NO"
"1","console/src/main/java/org/apache/syncope/console/rest/SchemaRestClient.java","148","226","2","190","95.0","2","148","36","36","113","NO"
"1","console/src/main/java/org/apache/syncope/console/rest/TaskRestClient.java","97","172","3","142","47.333333333333336","2","97","30","23","57","NO"
"1","console/src/main/java/org/apache/syncope/console/rest/UserRequestRestClient.java","28","50","3","42","14.0","2","28","8","7","16","NO"
"1","console/src/main/java/org/apache/syncope/console/rest/UserRestClient.java","80","130","2","110","55.0","2","80","20","20","65","YES"
"1","console/src/main/java/org/apache/syncope/console/rest/WorkflowRestClient.java","13","25","2","21","10.5","2","13","4","4","12","NO"
"1","console/src/main/java/org/apache/syncope/console/wicket/ajax/form/AbstractAjaxDownloadBehavior.java","19","19","1","19","19.0","1","19","0","0","19","NO"
"1","console/src/main/java/org/apache/syncope/console/wicket/ajax/markup/html/IndicatingDeleteOnConfirmAjaxLink.java","24","24","1","24","24.0","1","24","0","0","24","NO"
"1","console/src/main/java/org/apache/syncope/console/wicket/extensions/markup/html/repeater/data/table/DatePropertyColumn.java","26","26","1","26","26.0","1","26","0","0","26","NO"
"1","console/src/main/java/org/apache/syncope/console/wicket/extensions/markup/html/repeater/data/table/TokenColumn.java","24","24","1","24","24.0","1","24","0","0","24","NO"
"1","console/src/main/java/org/apache/syncope/console/wicket/extensions/markup/html/repeater/data/table/UserAttrColumn.java","56","56","1","56","56.0","1","56","0","0","56","NO"
"1","console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AbstractFieldPanel.java","14","14","1","14","14.0","1","14","0","0","14","NO"
"1","console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/ActionLink.java","18","18","1","18","18.0","1","18","0","0","18","NO"
"1","console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/ActionLinksPanel.java","170","170","1","170","170.0","1","170","0","0","170","NO"
